,createdAt,entity,entityType,label,chain_id,confidence,remove,alert_id
0,2023-03-21 11:44:04.063228672+00:00,0x61b7b5153dd133b2b7fff084631b891085610ca9,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 11:44:49.314368344+00:00,0x3db5463a9e2d04334192c6f2dd4b72def4751a61,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 11:44:49.314368344+00:00,0xe6a9826e3b6638d01de95b55690bd4ee7eff9441,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 11:44:49.314368344+00:00,0xac5aeb3b4ac8797c2307320ed00a84b869ab9333,ADDRESS,name|90s kids: nts token,,1,False,label-sync
0,2023-03-21 11:44:49.314368344+00:00,0x57c4d987431a4582a5e3ce9a3a9a5f1e9f55757c,ADDRESS,name|inbetweeners x dolceu0026amp;gabbana: dginb token,,1,False,label-sync
0,2023-03-21 11:44:49.314368344+00:00,0x13bd972b0bfaefc9538a43c1fda11d71c720cd47,ADDRESS,nft,,1,False,label-sync
0,2023-03-21 11:44:49.314368344+00:00,0xe63be4ed45d32e43ff9b53ae9930983b0367330a,ADDRESS,nft,,1,False,label-sync
0,2023-03-21 11:45:06.257846728+00:00,0x8790f2fc7ca2e7db841307fb3f4e72a03baf7b47,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 11:45:22.727286800+00:00,0x9c7376b5060c47e555f5f53005aa3d5a7c66f2fb,ADDRESS,name|swapify: swify token,,1,False,label-sync
0,2023-03-21 11:45:54.074262073+00:00,0x1dd89faf8014c8f3cd9fdc9434619fc353688592,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 11:47:52.659446085+00:00,0xd794dd1cada4cf79c9eebaab8327a1b0507ef7d4,ADDRESS,freelance,,1,False,label-sync
0,2023-03-21 11:47:52.659446085+00:00,0x62302794f11b4e8f99d5bb0f2616e667b677e8fd,ADDRESS,name|uniswap v3: hyve-usdt,,1,False,label-sync
0,2023-03-21 11:48:10.662042104+00:00,0xd27b7d42d24d8f7c1cf5c46ccd3b986c396fde17,ADDRESS,sushiswap,,1,False,label-sync
0,2023-03-21 11:48:10.662042104+00:00,0xa95c5ebb86e0de73b4fb8c47a45b792cfea28c23,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 11:48:28.177880744+00:00,0xa1cc84a788a8405369e49781ca151bdedbb5b47c,ADDRESS,name|socket: refuel middleware implementation,,1,False,label-sync
0,2023-03-21 11:48:43.424727391+00:00,0xdc720cf93422d2ec32fc87f19a03d9efe0159491,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 11:49:20.194271309+00:00,0xc21831336e4940c5a6e640fb40f0e86735dca02c,ADDRESS,name|uniswap v3: ftm-dai 2,,1,False,label-sync
0,2023-03-21 11:50:36.070132353+00:00,0xd27ef8904c08ada2972cc42b2f2ed0a3f65439e1,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 11:50:36.070132353+00:00,0x481991a24006ffba17e34ecdae8959a745434eab,ADDRESS,contract deployer,,1,False,label-sync
0,2023-03-21 11:50:36.070132353+00:00,0x457d66da41bd0c0f51c978cd8e3b0dfaed7c21a6,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 11:50:45.232018214+00:00,0xb4b5d7ae1a5b51ab4018f892bbb335fc88858cee,ADDRESS,safe multisig,,1,False,label-sync
0,2023-03-21 11:51:30.433109710+00:00,0x48da2555cd6f6c5ee3a52346386f23c2ff8ee976,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 11:51:35.689585628+00:00,0xb0f4a77bde7fee134265307c5cc19abff0ba409b,ADDRESS,name|uniswap v3: chz-usdt,,1,False,label-sync
0,2023-03-21 11:52:36.332854139+00:00,0x0101d7c96237ef528980734bf03e40af6be58ab5,ADDRESS,name|sideshift: hot wallet,,1,False,label-sync
0,2023-03-21 11:54:04.920904501+00:00,0xaac13a116ea7016689993193fce4badc8038136f,ADDRESS,name|idle.finance: stake idle,,1,False,label-sync
0,2023-03-21 11:54:04.920904501+00:00,0xb08696efcf019a6128ed96067b55dd7d0ab23ce4,ADDRESS,idle.finance,,1,False,label-sync
0,2023-03-21 11:54:11.170264646+00:00,0xe1fb3ab8a43245482b24c41a0f886020f8d1cd89,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 11:54:24.591331970+00:00,0x27460aac4b005de72e2326bd8391c27fb41780f8,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 11:54:24.591331970+00:00,0x96192cbb073c1656dcbb2bcec083b0baf36271d1,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 11:55:14.634996864+00:00,0x50fd20386ef5c0f52bc3f9867d2c02af50c6d3a8,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 11:56:39.195308845+00:00,0x23b0c2381075df4002bc6d3b9baf52ab0acb1e9b,ADDRESS,name|p00ls: deployer,,1,False,label-sync
0,2023-03-21 11:56:39.195308845+00:00,0x881ba05de1e78f549cc63a8f6cabb1d4ad32250d,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 11:56:39.195308845+00:00,0x88c3e2ac77fcd790ffc2cbb0f10f20776851e2e2,ADDRESS,name|p00ls: deployer,,1,False,label-sync
0,2023-03-21 11:57:24.799621489+00:00,0xcfeaead4947f0705a14ec42ac3d44129e1ef3ed5,ADDRESS,defi,,1,False,label-sync
0,2023-03-21 11:57:24.799621489+00:00,0x95df7e34403becd532f2be160cacda56f0bd6ba3,ADDRESS,name|notional finance: deployer,,1,False,label-sync
0,2023-03-21 11:57:31.879019446+00:00,0x6ef746e43a281defa01efe0cc1bc960b3eecdb82,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 11:58:11.387012037+00:00,0x24e14e2e713fc7571b64be4d863991ff9b32274f,ADDRESS,name|uniswap v2: lopi 2,,1,False,label-sync
0,2023-03-21 11:58:43.273743538+00:00,0x0db1a0061270418037fd9839dff08b8377b55e1d,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 11:58:43.273743538+00:00,0x4156d3342d5c385a87d264f90653733592000581,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 11:59:08.304992336+00:00,0x8a0c594850b13aa151947a74fd55fcdff096ead5,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 11:59:36.561471284+00:00,0xc19b6a4ac7c7cc24459f08984bbd09664af17bd1,ADDRESS,name|sensorium: senso token,,1,False,label-sync
0,2023-03-21 11:59:36.561471284+00:00,0x195b7f4441f30dfe64e718682ff5484fcbe9c3a0,ADDRESS,name|sushiswap: senso,,1,False,label-sync
0,2023-03-21 12:00:12.404899164+00:00,0x04444d365324134e58104b1d874d00dc68dcea53,ADDRESS,sushiswap,,1,False,label-sync
0,2023-03-21 12:01:08.450906397+00:00,0xe4deeb64e8701116b1d2bdb82dad4c6de2a28845,ADDRESS,name|dozerdollv2: dozer token,,1,False,label-sync
0,2023-03-21 12:02:17.422817784+00:00,0xbfa224afa7be2a01e398ee702d9aa2dc0d71b3c4,ADDRESS,name|uniswap v2: doggo 24,,1,False,label-sync
0,2023-03-21 12:02:41.749347903+00:00,0x0c49066c0808ee8c673553b7cbd99bcc9abf113d,ADDRESS,vesper finance,,1,False,label-sync
0,2023-03-21 12:02:41.749347903+00:00,0xd59996055b5e0d154f2851a030e207e0df0343b0,ADDRESS,name|vesper finance: deployer,,1,False,label-sync
0,2023-03-21 12:02:41.749347903+00:00,0xa4f1671d3aee73c05b552d57f2d16d3cfcbd0217,ADDRESS,vesper finance,,1,False,label-sync
0,2023-03-21 12:02:47.537572505+00:00,0x5f190f9082878ca141f858c1c90b4c59fe2782c5,ADDRESS,finance,,1,False,label-sync
0,2023-03-21 12:02:47.537572505+00:00,0x4ee268784ce6a2b6a51c364fcc4dbe21a25c5812,ADDRESS,name|kudoe: deployer,,1,False,label-sync
0,2023-03-21 12:02:59.843035287+00:00,0xb5f54ac4466f5ce7e0d8a5cb9fe7b8c0f35b7ba8,ADDRESS,name|sifchain: deployer,,1,False,label-sync
0,2023-03-21 12:02:59.843035287+00:00,0xe1fa4a1f92276e21d1a358a03900a21663bb6b4a,ADDRESS,name|sifchain: deployer,,1,False,label-sync
0,2023-03-21 12:04:02.190688613+00:00,0xee56e2b3d491590b5b31738cc34d5232f378a8d5,ADDRESS,name|aave: deployer 7,,1,False,label-sync
0,2023-03-21 12:04:02.190688613+00:00,0xec568fffba86c094cf06b22134b23074dfe2252c,ADDRESS,name|aave: deployer 7,,1,False,label-sync
0,2023-03-21 12:04:02.190688613+00:00,0xb7e383ef9b1e9189fc0f71fb30af8aa14377429e,ADDRESS,name|aave: deployer 7,,1,False,label-sync
0,2023-03-21 12:04:08.844382809+00:00,0xbbbbfcb29c56a5e0e251164a2554637096155ba9,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 12:04:08.844382809+00:00,0xfdb627d26bf496674d04b1f0bc1d85aee3b7a71d,ADDRESS,name|kpop ctzen: deployer,,1,False,label-sync
0,2023-03-21 12:04:35.505150965+00:00,0x95a1796437bad6502d1c1cce165cd76e522409a9,ADDRESS,name|official crypto cowboy token: occt token,,1,False,label-sync
0,2023-03-21 12:05:51.144884242+00:00,0xf27fb8b8113f5e10b5fa91ad3fa033173f0b14e1,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:07:00.954253937+00:00,0x25e1474170c4c0aa64fa98123bdc8db49d7802fa,ADDRESS,name|bidao chain: bid token,,1,False,label-sync
0,2023-03-21 12:07:00.954253937+00:00,0x0f9768ee0914c48f65234cf10e8aeb6028c8426c,ADDRESS,name|uniswap v2: bid 4,,1,False,label-sync
0,2023-03-21 12:07:44.469563541+00:00,0xd46ba6d942050d489dbd938a2c909a5d5039a161,ADDRESS,name|ampleforth: ampl token,,1,False,label-sync
0,2023-03-21 12:07:44.469563541+00:00,0xc5be99a02c6857f9eac67bbce58df5572498f40c,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:07:54.435240294+00:00,0xcb2286d9471cc185281c4f763d34a962ed212962,ADDRESS,sushiswap,,1,False,label-sync
0,2023-03-21 12:08:20.548102244+00:00,0xaeca06cd3948e8c28a50f0520202c59f639f4e77,ADDRESS,name|uniswap v2: qr 3,,1,False,label-sync
0,2023-03-21 12:08:40.568216048+00:00,0x1eec74d40f6e53f888a5d89ff6ae2ce0b683be01,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:08:40.568216048+00:00,0xedb171c18ce90b633db442f2a6f72874093b49ef,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 12:09:53.954248782+00:00,0xfca59cd816ab1ead66534d82bc21e7515ce441cf,ADDRESS,rarible,,1,False,label-sync
0,2023-03-21 12:09:53.954248782+00:00,0x86fef14c27c78deaeb4349fd959caa11fc5b5d75,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:10:09.087339811+00:00,0x94269a09c5fcbd5e88f9df13741997bc11735a9c,ADDRESS,name|instadapp eth : deployer 1,,1,False,label-sync
0,2023-03-21 12:10:09.087339811+00:00,0xc383a3833a87009fd9597f8184979af5edfad019,ADDRESS,defi,,1,False,label-sync
0,2023-03-21 12:10:09.087339811+00:00,0x79a043f68547dff57f4f5f30115d76bf01e8fdfc,ADDRESS,name|instadapp eth : deployer 1,,1,False,label-sync
0,2023-03-21 12:11:28.483647054+00:00,0xfe9516e110c412de4f9dcd065e6703cda73261c3,ADDRESS,name|nifty gateway: deployer,,1,False,label-sync
0,2023-03-21 12:11:39.721216995+00:00,0x00e2dde5a0e824740ed4bd2a27d6a6b0d92d8c99,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 12:11:39.721216995+00:00,0xbcee2657b37db70f9052637a5d801e87c260068f,ADDRESS,name|uniswap v2: bbeta 2,,1,False,label-sync
0,2023-03-21 12:11:56.980618288+00:00,0x3b222ccda4b077af7b8474cb50581bea9c20f41d,ADDRESS,name|wolf.bet,,1,False,label-sync
0,2023-03-21 12:12:03.617294062+00:00,0xf9625d1eb6d2eeb0b71a7577c3e505bc5277ec99,ADDRESS,name|rarible: deployer 1,,1,False,label-sync
0,2023-03-21 12:12:03.617294062+00:00,0x027d7bc9f6a37600fe936cb98cea3e32ef82812e,ADDRESS,rarible,,1,False,label-sync
0,2023-03-21 12:12:09.250694587+00:00,0xc96f20099d96b37d7ede66ff9e4de59b9b1065b1,ADDRESS,name|sushiswap: dog 3,,1,False,label-sync
0,2023-03-21 12:12:13.519948053+00:00,0x11b197e078e41af41bc1d9e03407090e61e40baa,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 12:13:10.892278536+00:00,0x651dbde0e965cb0f8fe912c1b7a646a8f9b727d8,ADDRESS,name|aave: deployer 4,,1,False,label-sync
0,2023-03-21 12:13:10.892278536+00:00,0x0d16d4528239e9ee52fa531af613acdb23d88c94,ADDRESS,name|chainlink: bat/eth price feed,,1,False,label-sync
0,2023-03-21 12:13:10.892278536+00:00,0x05ec93c0365baaeabf7aeffb0972ea7ecdd39cf1,ADDRESS,aave,,1,False,label-sync
0,2023-03-21 12:13:10.892278536+00:00,0xbd4765210d4167ce2a5b87280d9e8ee316d5ec7c,ADDRESS,name|aave: lending pool collateral manager v2,,1,False,label-sync
0,2023-03-21 12:13:35.917909368+00:00,0xac8e13ecc30da7ff04b842f21a62a1fb0f10ebd5,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 12:13:50.010233723+00:00,0x7756d2c243e8b7c217f94820e7d8c6b098d135a1,ADDRESS,name|highstack: deployer,,1,False,label-sync
0,2023-03-21 12:13:50.010233723+00:00,0xeb67c84eed4ca91fb7742ed64715c3e5422f620e,ADDRESS,name|uniswap v2: gvc 3,,1,False,label-sync
0,2023-03-21 12:13:50.010233723+00:00,0xd1608fb9217ab3860c1c13db8f48ad2696003779,ADDRESS,name|highstack: deployer,,1,False,label-sync
0,2023-03-21 12:13:50.010233723+00:00,0x8dc89f4716e027394bba225b82328c1ea2ea58bf,ADDRESS,name|galaxy villains: gvc token,,1,False,label-sync
0,2023-03-21 12:13:54.805834067+00:00,0x0cba60ca5ef4d42f92a5070a8fedd13be93e2861,ADDRESS,meme,,1,False,label-sync
0,2023-03-21 12:14:01.915128118+00:00,0xbe945dc5ce8155800f57333b127d0228bba7f60b,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 12:17:09.985747228+00:00,0x2f2d5aa0efdb9ca3c9bb789693d06bebea88792f,ADDRESS,collectibles,,1,False,label-sync
0,2023-03-21 12:17:09.985747228+00:00,0x941a6d105802cccaa06de58a13a6f49ebdcd481c,ADDRESS,name|nftx: 0x marketplace zap,,1,False,label-sync
0,2023-03-21 12:17:09.985747228+00:00,0x555cfa34764b47ab930bd100a396ddc3d5e4f45d,ADDRESS,sushiswap,,1,False,label-sync
0,2023-03-21 12:17:19.776442757+00:00,0xaa98e183077e1f50a1842872f286a015f61a37da,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 12:19:04.546424116+00:00,0x480fb612dfdefd85c37c79b7a47c53e28bd22996,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 12:19:21.582890692+00:00,0x83f798e925bcd4017eb265844fddabb448f1707d,ADDRESS,yearn.finance,,1,False,label-sync
0,2023-03-21 12:19:21.582890692+00:00,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,ADDRESS,yearn.finance,,1,False,label-sync
0,2023-03-21 12:20:21.699883012+00:00,0xed33259a056f4fb449ffb7b7e2ecb43a9b5685bf,ADDRESS,proposer fee recipient,,1,False,label-sync
0,2023-03-21 12:20:21.699883012+00:00,0x48ec5680eb030356ff12ad82be1433a6992fffe7,ADDRESS,name|cardstack: deployer,,1,False,label-sync
0,2023-03-21 12:20:21.699883012+00:00,0x954b890704693af242613edef1b603825afcd708,ADDRESS,protocol,,1,False,label-sync
0,2023-03-21 12:20:21.699883012+00:00,0x7eaf7c8458204f71943a3e07f31f6b14e62f2bd8,ADDRESS,name|cardstack: deployer,,1,False,label-sync
0,2023-03-21 12:20:21.699883012+00:00,0xcdcfc2791b51190a8e5a8514a0157a2212b083d1,ADDRESS,name|cardstack: deployer,,1,False,label-sync
0,2023-03-21 12:20:21.699883012+00:00,0x6cd7301d8366382198e2ab7d3cc4c6a74f3b4fc8,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:21:13.720942870+00:00,0xefb3455628f687ab36d25ef8b884951f313891d2,ADDRESS,name|uniswap v2: ushib 11,,1,False,label-sync
0,2023-03-21 12:21:20.716787772+00:00,0xc483b2af35f5598b99e4b1949145783d5bf8fc6b,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:22:31.239674356+00:00,0x4d5ebb22982ffeccb7b3e42a624555cb313285f0,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:22:31.239674356+00:00,0x7968bc6a03017ea2de509aaa816f163db0f35148,ADDRESS,name|hedget: hget token,,1,False,label-sync
0,2023-03-21 12:22:31.239674356+00:00,0x510c9b3fe162f463dac2f8c6ddd3d8ed5f49e360,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:22:31.239674356+00:00,0xd366ed22f5b2262a2da4c32d8a4607c93690134a,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:22:36.601612090+00:00,0xbe9375c6a420d2eeb258962efb95551a5b722803,ADDRESS,name|stormx global: old stmx token,,1,False,label-sync
0,2023-03-21 12:23:15.552430344+00:00,0xef6242a96627371836d6c1459ffd73cf83ff2756,ADDRESS,name|uniswap v2: sani-0ne,,1,False,label-sync
0,2023-03-21 12:23:29.653959148+00:00,0xc7b548ad9cf38721810246c079b2d8083aba8909,ADDRESS,safe multisig,,1,False,label-sync
0,2023-03-21 12:24:21.794335917+00:00,0xe75e14d272b65407de6e009dc5dfc412eedf6c40,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 12:24:32.135065713+00:00,0xe1030b48b2033314979143766d7dc1f40ef8ce11,ADDRESS,old contract,,1,False,label-sync
0,2023-03-21 12:24:32.135065713+00:00,0x6cbcd84abcfbb411426dc21a621fe9a68b985bf4,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:25:24.616318770+00:00,0xd68ba4e648a3526c8afb91d8dcb537f6b3e08db0,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:26:11.576488179+00:00,0xf50fbf46fd6ec8609c1219bbabf00539836f1a34,ADDRESS,name|murakami.flowers: deployer,,1,False,label-sync
0,2023-03-21 12:26:11.576488179+00:00,0x7d8820fa92eb1584636f4f5b8515b5476b75171a,ADDRESS,name|murakami.flowers: m.f token,,1,False,label-sync
0,2023-03-21 12:26:19.402270962+00:00,0x6939432e462f7dcb6a3ca39b9723d18a58fe9a65,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 12:28:29.902582831+00:00,0xb65ce1a8969bc4f871a3a20de5a81bc690870b6f,ADDRESS,name|uniswap v2: adrenaline_exclusive,,1,False,label-sync
0,2023-03-21 12:30:49.640889446+00:00,0xd6a309f49cf79542cea91df7b334eb4bd29aa0d7,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:31:02.432853093+00:00,0x678e840c640f619e17848045d23072844224dd37,ADDRESS,mobile,,1,False,label-sync
0,2023-03-21 12:31:15.290234558+00:00,0xa73c2f108ce6aa4e671e7819db5e9cb616a814d1,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:32:05.189966922+00:00,0x823556202e86763853b40e9cde725f412e294689,ADDRESS,metaverse,,1,False,label-sync
0,2023-03-21 12:32:40.015356290+00:00,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,ADDRESS,old contract,,1,False,label-sync
0,2023-03-21 12:32:51.702199679+00:00,0xb301afcbf96255c87074fb1b04aeef38165b0fc8,ADDRESS,name|satoshis vision: deployer,,1,False,label-sync
0,2023-03-21 12:33:02.279022899+00:00,0x97d4f49eeb0e2c96d5ebaa71ab8418e563ecd9fd,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 12:33:07.448117595+00:00,0xb92fe026bd8f5539079c06f4e44f88515e7304c9,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:33:29.230177049+00:00,0x24ccd4d3ac8529ff08c58f74ff6755036e616117,ADDRESS,name|the graph: deployer,,1,False,label-sync
0,2023-03-21 12:34:28.318538757+00:00,0x482b2150889bfc8cad0548ebb006cfd643647b69,ADDRESS,safe multisig,,1,False,label-sync
0,2023-03-21 12:34:55.111748449+00:00,0xdbdd2551d45e04657dc7f1bb9ddb05fa239c3343,ADDRESS,name|uniswap v2: shibard 4,,1,False,label-sync
0,2023-03-21 12:35:20.982282511+00:00,0xbd2f0cd039e0bfcf88901c98c0bfac5ab27566e3,ADDRESS,algorithmic stablecoin,,1,False,label-sync
0,2023-03-21 12:36:50.911090938+00:00,0xd32baf879a5807ab5f98a042c755805929f3caeb,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 12:36:56.395219899+00:00,0x472b7319c7f9cb9c6e91edf67df91bfabc08c90a,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 12:37:28.823190010+00:00,0x6e512435020ac228a15543236b1f46656f981363,ADDRESS,safe multisig,,1,False,label-sync
0,2023-03-21 12:37:31.359052129+00:00,0x59e932f278a484c305eced34bbcbb49916e2328f,ADDRESS,name|bitstamp 1,,1,False,label-sync
0,2023-03-21 12:38:00.269292205+00:00,0x1e4746dc744503b53b4a082cb3607b169a289090,ADDRESS,defi,,1,False,label-sync
0,2023-03-21 12:38:00.269292205+00:00,0xea7d10e9b963e28a2a59429f44cd7922482000b7,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:40:06.935105323+00:00,0x56694577564fdd577a0abb20fe95c1e2756c2a11,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 12:40:32.747672202+00:00,0xced5341d789c7eb5eb37e528bd7580f731fb4b0d,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 12:41:36.229008842+00:00,0x6adaaaca4416a589de1fe2a103018f245669ead8,ADDRESS,name|uniswap v2: dtt 7,,1,False,label-sync
0,2023-03-21 12:42:08.957563361+00:00,0x7d8911eb1c72f0ba29302be30301b75cec81f622,ADDRESS,name|thorswap: deployer,,1,False,label-sync
0,2023-03-21 12:42:17.007881137+00:00,0xd569963722ffb3987e700641ed5239fe9fbac2fa,ADDRESS,name|neonpantheon: deployer,,1,False,label-sync
0,2023-03-21 12:42:17.007881137+00:00,0x0510745d2ca36729bed35c818527c4485912d99e,ADDRESS,nft,,1,False,label-sync
0,2023-03-21 12:42:31.090612358+00:00,0xde21f729137c5af1b01d73af1dc21effa2b8a0d6,ADDRESS,name|gitcoin: multisig,,1,False,label-sync
0,2023-03-21 12:42:37.661283356+00:00,0x0fddb7063f2db3c6b5b00b33758cdbd51ed2cc6f,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:42:41.061574388+00:00,0x118af5119b18dc209e0aaad0846b1f81f6424110,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:43:09.838051479+00:00,0xd22bf6e24e749d987e1ba788f450b2699f64d8de,ADDRESS,name|wolf.bet,,1,False,label-sync
0,2023-03-21 12:43:19.523614858+00:00,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,ADDRESS,gitcoin grantee,,1,False,label-sync
0,2023-03-21 12:44:11.909721385+00:00,0x5864dea5f1750d1f8887f9fb7f3a50f15789514e,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:44:43.304529545+00:00,0x6c333f5c1ca8b7371f403a295355aee639b718b0,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 12:45:03.857564272+00:00,0x06e4c11eaac88ae9253f9e86b60c8b4e7d4b281c,ADDRESS,name|uniswap v2: voice,,1,False,label-sync
0,2023-03-21 12:45:03.857564272+00:00,0x2e2364966267b5d7d2ce6cd9a9b5bd19d9c7c6a9,ADDRESS,defi,,1,False,label-sync
0,2023-03-21 12:45:03.857564272+00:00,0x889d9a1d55de5009a3b3c42f1e66f392e12a9b97,ADDRESS,name|mute: deployer,,1,False,label-sync
0,2023-03-21 12:45:13.043745328+00:00,0x132a6e4fd04b862a83bf95127d23be2c3ab28502,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:46:11.599238381+00:00,0xcc8a10e665856952620bcf5943f4724225590d6e,ADDRESS,name|luffy: deployer 1,,1,False,label-sync
0,2023-03-21 12:46:15.827421362+00:00,0x59ca441b51ef75858196c1b713f645c7e095cdf0,ADDRESS,name|grovecoin: deployer,,1,False,label-sync
0,2023-03-21 12:46:50.282183289+00:00,0x49767247c1f492b811905ec8cd00e75d97d70375,ADDRESS,name|uniswap v2: :zkp:,,1,False,label-sync
0,2023-03-21 12:47:37.983433491+00:00,0xfa405a40d3fe345e3d5e460c8d9da39ac0fb13bd,ADDRESS,sushiswap,,1,False,label-sync
0,2023-03-21 12:48:00.167138422+00:00,0xe106c63e655df0e300b78336af587f300cff9e76,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 12:48:59.480641954+00:00,0x93054188d876f558f4a66b2ef1d97d16edf0895b,ADDRESS,curve.fi,,1,False,label-sync
0,2023-03-21 12:48:59.480641954+00:00,0x2b7a5a5923eca5c00c6572cf3e8e08384f563f93,ADDRESS,saddle finance,,1,False,label-sync
0,2023-03-21 12:48:59.480641954+00:00,0xc0409ec303b727bc1f511d7f8c71fd5ead96de1c,ADDRESS,name|saddle.finance: mathutils,,1,False,label-sync
0,2023-03-21 12:48:59.480641954+00:00,0x4f6a43ad7cba042606decaca730d4ce0a57ac62e,ADDRESS,name|saddle.finance: btc pool swap,,1,False,label-sync
0,2023-03-21 12:49:02.195056393+00:00,0x3eecb1197991d4609c0cb096c545b505723ff43d,ADDRESS,name|wolf.bet,,1,False,label-sync
0,2023-03-21 12:49:05.679789268+00:00,0x4dd672e77c795844fe3a464ef8ef0faae617c8fb,ADDRESS,token contract,,1,False,label-sync
0,2023-03-21 12:49:34.482599366+00:00,0x4d9ff50ef4da947364bb9650892b2554e7be5e2b,ADDRESS,binance,,1,False,label-sync
0,2023-03-21 12:49:34.482599366+00:00,0x0b95993a39a363d99280ac950f5e4536ab5c5566,ADDRESS,binance,,1,False,label-sync
0,2023-03-21 12:50:30.265136022+00:00,0xa487bf43cf3b10dffc97a9a744cbb7036965d3b9,ADDRESS,name|deri protocol: deri token,,1,False,label-sync
0,2023-03-21 12:50:30.265136022+00:00,0xa3dfbf2933ff3d96177bde4928d0f5840ee55600,ADDRESS,name|sushiswap: deri-usdt,,1,False,label-sync
0,2023-03-21 12:50:39.319572588+00:00,0x80b3e1d1d8f181cab9ea14389e91942fe89d1b3b,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:51:31.097915296+00:00,0xd5b6e0aeacf4b17fa522e783a0e82029138111e1,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 12:51:37.260264834+00:00,0x9ecd4042ce307a2eaee23061351f2a204279a207,ADDRESS,sushiswap,,1,False,label-sync
0,2023-03-21 12:52:33.571640314+00:00,0x7755692bf6cb4a4e67246fb8e11f9d36d0818234,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:53:53.871896011+00:00,0x01baea860f464f93f563b43c69f5719753ff6de6,ADDRESS,phish / hack,,1,False,label-sync
0,2023-03-21 12:54:15.809885024+00:00,0x15e86e6f65ef7ea1dbb72a5e51a07926fb1c82e3,ADDRESS,name|sushiswap: amp,,1,False,label-sync
0,2023-03-21 12:55:21.036963070+00:00,0xfe4342a27b3178d27dc1ceacbc62f2dbe2d4b39a,ADDRESS,uniswap,,1,False,label-sync
0,2023-03-21 12:55:49.103563801+00:00,0x146d3401b6a41122bd318ba676a01c44cb0795e2,ADDRESS,name|uniswap v2: nfy,,1,False,label-sync
